participant,line_num,label,image_clicked,trial_start_time,context_start_time,context_end_time,target_start_time,target_audio_start_time,target_audio_end_time,mouse_move,mouse_start_time,mouse_end_time,question_answer_time,trial_end_time
24B,5047,Trial: 32,target,1.555173e6,1.556173e6,1.576611e6,1.577123e6,1.577159e6,1.579864e6,0,1.577124e6,1.58126e6,1.584913e6,1.584931e6
24B,5179,Trial: 33,target,1.586981e6,1.587981e6,1.614819e6,1.615419e6,1.61545e6,1.617386e6,0,1.615419e6,1.618293e6,1.621733e6,1.621736e6
24B,5548,Trial: 34,target,1.623525e6,1.624525e6,1.639211e6,1.639254e6,1.639281e6,1.641602e6,0,1.639254e6,1.6435e6,1.650267e6,1.65027e6
24B,5747,Trial: 35,target,1.652097e6,1.653097e6,1.678544e6,1.679267e6,1.679303e6,1.681143e6,0,1.679268e6,1.682165e6,1.688251e6,1.688259e6
24B,5920,Trial: 36,target,1.689892e6,1.690892e6,1.71047e6,1.710841e6,1.710874e6,1.713421e6,0,1.710842e6,1.71378e6,1.718139e6,1.718141e6
24B,6056,Trial: 37,target,1.720398e6,1.721398e6,1.743023e6,1.743566e6,1.743595e6,1.745482e6,0,1.743566e6,1.746371e6,1.748428e6,1.74843e6
24B,6196,Trial: 38,target,1.750738e6,1.751738e6,1.770245e6,1.77062e6,1.770656e6,1.773171e6,0,1.77062e6,1.774404e6,1.777051e6,1.777053e6
24B,6338,Trial: 39,target,1.779326e6,1.780326e6,1.803364e6,1.815554e6,1.815588e6,1.817662e6,0,1.815554e6,1.818987e6,1.827833e6,1.827835e6
24B,6444,Trial: 40,target,1.829514e6,1.830514e6,1.850549e6,1.851147e6,1.851179e6,1.853181e6,0,1.851148e6,1.854083e6,1.856842e6,1.856844e6
24B,6616,Trial: 41,target,1.85862e6,1.85962e6,1.880403e6,1.88077e6,1.8808e6,1.882789e6,0,1.88077e6,1.883779e6,1.886905e6,1.886909e6
24B,6800,Trial: 42,target,1.88941e6,1.89041e6,1.905197e6,1.905622e6,1.905651e6,1.907993e6,0,1.905622e6,1.90857e6,1.911218e6,1.911221e6
24B,6948,Trial: 43,target,1.913862e6,1.914861e6,1.932821e6,1.933626e6,1.933662e6,1.935882e6,0,1.933627e6,1.93633e6,1.939394e6,1.939399e6
24B,7165,Trial: 44,target,1.94215e6,1.94315e6,1.966092e6,1.966501e6,1.966533e6,1.968499e6,0,1.966502e6,1.968889e6,1.9732e6,1.973203e6
24B,7263,Trial: 45,target,1.975241e6,1.976241e6,1.993755e6,1.994389e6,1.994424e6,1.996279e6,0,1.994389e6,1.997345e6,2.000032e6,2.000035e6
24B,7362,Trial: 46,target,2.00408e6,2.00508e6,2.020662e6,2.021176e6,2.021205e6,2.023118e6,0,2.021176e6,2.023864e6,2.026536e6,2.026538e6
24B,7480,Trial: 47,target,2.028915e6,2.029916e6,2.048198e6,2.049364e6,2.049396e6,2.052035e6,0,2.049364e6,2.053169e6,2.055408e6,2.05542e6
24B,7684,Trial: 48,target,2.05747e6,2.05847e6,2.083592e6,2.08409e6,2.084118e6,2.086109e6,0,2.084091e6,2.087463e6,2.095919e6,2.095921e6
24B,7785,Trial: 49,target,2.098768e6,2.099768e6,2.113435e6,2.114163e6,2.114199e6,2.116246e6,0,2.114163e6,2.116639e6,2.118607e6,2.118609e6
24B,7892,Trial: 50,target,2.120685e6,2.121685e6,2.138617e6,2.138982e6,2.13901e6,2.140757e6,0,2.138982e6,2.141456e6,2.146167e6,2.146172e6
24B,8045,Trial: 51,target,2.148356e6,2.149356e6,2.163762e6,2.164901e6,2.164931e6,2.166894e6,0,2.164902e6,2.167695e6,2.169998e6,2.170001e6
24B,8216,Trial: 52,target,2.171723e6,2.172723e6,2.197233e6,2.197793e6,2.197822e6,2.199615e6,0,2.197793e6,2.201223e6,2.206832e6,2.206835e6
24B,8380,Trial: 53,target,2.209318e6,2.210318e6,2.237195e6,2.238207e6,2.238243e6,2.240651e6,0,2.238207e6,2.241439e6,2.244366e6,2.244368e6
24B,8527,Trial: 54,target,2.24653e6,2.24753e6,2.268125e6,2.26928e6,2.269314e6,2.270987e6,0,2.269281e6,2.272037e6,2.275293e6,2.275303e6
24B,8688,Trial: 55,target,2.279238e6,2.280238e6,2.306031e6,2.306525e6,2.306556e6,2.308554e6,0,2.306526e6,2.310142e6,2.314685e6,2.314688e6
24B,8824,Trial: 56,target,2.328709e6,2.329709e6,2.347085e6,2.34749e6,2.347517e6,2.349307e6,0,2.34749e6,2.350126e6,2.353125e6,2.353129e6
24B,8952,Trial: 57,target,2.355262e6,2.356262e6,2.378305e6,2.378863e6,2.378899e6,2.380724e6,0,2.378864e6,2.381646e6,2.385132e6,2.385135e6
24B,9088,Trial: 58,target,2.387637e6,2.388637e6,2.408799e6,2.409653e6,2.40969e6,2.41201e6,0,2.409654e6,2.413116e6,2.416125e6,2.416128e6
24B,9262,Trial: 59,target,2.418393e6,2.419393e6,2.438744e6,2.439142e6,2.439171e6,2.440958e6,0,2.439143e6,2.441982e6,2.445637e6,2.445639e6
24B,9390,Trial: 60,target,2.447232e6,2.448232e6,2.466323e6,2.466747e6,2.466782e6,2.469061e6,0,2.466747e6,2.470629e6,2.476117e6,2.476122e6
24B,9489,Trial: 61,target,2.478622e6,2.479622e6,2.495573e6,2.496419e6,2.496453e6,2.498403e6,0,2.496419e6,2.498828e6,2.503516e6,2.503519e6
25B,147,Trial: 1,target,162277.1,163277.0,177822.0,178222.6,178254.0,180294.1,0,178222.9,181190.0,183477.6,183480.0
25B,297,Trial: 2,target,189931.5,190931.0,209213.2,209930.0,209965.0,212604.0,0,209930.3,212989.6,215875.5,215878.0
25B,424,Trial: 3,target,217886.0,218886.0,236349.0,236466.8,236496.0,238292.0,0,236467.1,238517.5,240476.5,240479.1
25B,547,Trial: 4,target,242271.2,243271.0,256938.2,257682.9,257717.0,259764.1,0,257683.2,260044.7,262124.2,262126.7
25B,761,Trial: 5,target,264388.0,265388.0,282320.1,282802.0,282838.0,284585.0,0,282802.3,285971.8,288771.6,288774.8
25B,892,Trial: 6,target,290524.5,291524.0,305850.1,306603.4,306639.0,308602.0,0,306603.7,309228.2,311276.2,311278.6
25B,1035,Trial: 7,target,313158.3,314158.0,338544.2,338794.5,338830.0,340660.0,0,338794.8,341198.6,343691.8,343694.3
25B,1167,Trial: 8,target,345399.5,346399.0,373276.1,373787.7,373822.0,376230.1,0,373788.0,376516.4,378475.2,378477.7
25B,1341,Trial: 9,target,380075.8,381075.0,400653.2,400991.7,401023.0,403570.1,0,400992.1,405074.6,407116.0,407118.5
25B,1456,Trial: 10,target,408764.3,409764.0,436601.1,437035.7,437064.0,438980.0,0,437036.1,439074.3,441298.9,441301.4
25B,1658,Trial: 11,target,443257.1,444257.0,461633.1,462088.1,462115.0,463905.0,0,462088.4,464155.7,469946.5,469962.4
25B,1762,Trial: 12,target,471561.9,472561.0,494367.2,494746.2,494777.0,496602.1,0,494746.6,496706.9,498842.3,498844.8
25B,1924,Trial: 13,target,500717.4,501717.0,521879.1,521916.9,521948.0,524268.1,0,521917.2,524563.0,527057.6,527060.1
25B,2100,Trial: 14,target,528822.1,529822.0,549064.1,549404.4,549439.0,551226.0,0,549404.7,552089.6,554585.4,554587.9
25B,2278,Trial: 15,target,556142.9,557142.0,575233.0,575524.2,575560.0,577839.0,0,575524.6,578441.9,581354.3,581356.8
25B,2381,Trial: 16,target,582929.9,583929.0,605318.2,605830.6,605861.0,608071.1,0,605830.9,608355.0,610018.6,610021.1
25B,2578,Trial: 17,target,611985.3,612985.0,638379.2,638438.7,638472.0,640312.0,0,638439.0,640458.3,644320.7,644323.2
25B,2665,Trial: 18,target,645944.4,646944.0,664675.1,664708.6,664743.0,666898.1,0,664709.0,667337.8,669249.8,669252.2
25B,2746,Trial: 19,target,671297.0,672297.0,698991.2,699034.7,699065.0,701044.0,0,699035.1,701522.1,703049.4,703051.8
25B,2874,Trial: 20,target,704639.0,705638.0,722649.2,723052.9,723086.0,725687.0,0,723053.3,725793.8,728377.7,728380.1
25B,3063,Trial: 21,target,730058.3,731058.0,750923.0,751241.0,751277.0,753282.0,0,751241.4,754192.9,760207.9,760210.0
25B,3181,Trial: 22,target,761815.7,762815.0,785883.2,786567.9,786598.0,788552.1,0,786568.2,789289.5,791027.1,791039.7
25B,3297,Trial: 23,target,792622.5,793622.0,812737.1,812787.8,812819.0,814663.0,0,812788.1,815025.1,816752.6,816755.1
25B,3392,Trial: 24,target,818308.6,819308.0,835580.1,835621.8,835650.0,837702.1,0,835622.1,838057.5,840416.0,840418.5
25B,3486,Trial: 25,target,842076.7,843076.0,870867.0,871165.5,871201.0,872952.4,0,871165.8,873215.2,874776.7,874786.6
25B,3590,Trial: 26,target,876452.8,877452.0,901978.1,902389.2,902423.0,904350.0,0,902389.5,904583.9,906495.8,906498.5
25B,3720,Trial: 27,target,908060.2,909060.0,923116.2,924222.4,924254.0,926394.0,0,924222.8,927008.5,928984.0,928986.5
25B,3847,Trial: 28,target,931377.9,932377.0,954109.1,954412.0,954445.0,956573.0,0,954412.4,956824.5,959183.4,959185.9
25B,4008,Trial: 29,target,960716.8,961716.0,979104.2,979147.5,979176.0,981777.0,0,979147.8,982119.7,984792.3,984794.8
25B,4123,Trial: 30,target,986286.2,987286.0,1.010175e6,1.010221e6,1.010257e6,1.01251e6,0,1.010221e6,1.01292e6,1.014839e6,1.014842e6
25B,4276,Trial: 31,target,1.017226e6,1.018226e6,1.041281e6,1.041328e6,1.041358e6,1.043236e6,0,1.041328e6,1.043686e6,1.046055e6,1.046057e6
25B,4416,Trial: 32,target,1.047566e6,1.048566e6,1.063024e6,1.063845e6,1.063879e6,1.066156e6,0,1.063845e6,1.066542e6,1.068894e6,1.068896e6
25B,4525,Trial: 33,target,1.070366e6,1.071366e6,1.091349e6,1.091766e6,1.0918e6,1.093964e6,0,1.091766e6,1.094742e6,1.097431e6,1.097433e6
25B,4601,Trial: 34,target,1.099071e6,1.100071e6,1.134209e6,1.134699e6,1.134732e6,1.136807e6,0,1.134699e6,1.137061e6,1.138645e6,1.138648e6
25B,4699,Trial: 35,target,1.140169e6,1.141169e6,1.163459e6,1.163854e6,1.163883e6,1.165826e6,0,1.163854e6,1.165966e6,1.16795e6,1.167952e6
25B,4808,Trial: 36,target,1.169625e6,1.170625e6,1.186422e6,1.186471e6,1.186504e6,1.188996e6,0,1.186472e6,1.18935e6,1.191822e6,1.191827e6
25B,4935,Trial: 37,target,1.19326e6,1.19426e6,1.210592e6,1.211073e6,1.211105e6,1.213117e6,0,1.211074e6,1.213438e6,1.215358e6,1.215361e6
25B,5046,Trial: 38,target,1.217295e6,1.218295e6,1.238395e6,1.238678e6,1.238706e6,1.240581e6,0,1.238678e6,1.241173e6,1.244437e6,1.24444e6
25B,5139,Trial: 39,target,1.245833e6,1.246833e6,1.266721e6,1.266782e6,1.266817e6,1.269627e6,0,1.266783e6,1.270086e6,1.271796e6,1.271799e6
25B,5264,Trial: 40,target,1.273287e6,1.274287e6,1.305193e6,1.305228e6,1.305259e6,1.307517e6,0,1.305228e6,1.307885e6,1.310557e6,1.31056e6
25B,5409,Trial: 41,target,2.460239e6,2.461239e6,2.480981e6,2.481388e6,2.481415e6,2.483598e6,0,2.481389e6,2.484134e6,2.485973e6,2.485977e6
25B,5535,Trial: 42,target,2.487693e6,2.488693e6,2.519071e6,2.519284e6,2.519317e6,2.521094e6,0,2.519284e6,2.521661e6,2.523423e6,2.523439e6
25B,5676,Trial: 43,target,2.525071e6,2.526071e6,2.549257e6,2.550491e6,2.550518e6,2.552391e6,0,2.550491e6,2.552862e6,2.555069e6,2.555072e6
25B,5802,Trial: 44,target,2.556595e6,2.557595e6,2.574547e6,2.575059e6,2.575089e6,2.577598e6,0,2.57506e6,2.578085e6,2.580461e6,2.580464e6
25B,5993,Trial: 45,target,2.581915e6,2.582915e6,2.607673e6,2.608401e6,2.60843e6,2.610387e6,0,2.608402e6,2.610836e6,2.616109e6,2.616111e6
25B,6121,Trial: 46,target,2.617659e6,2.618658e6,2.63791e6,2.638391e6,2.638422e6,2.640573e6,0,2.638391e6,2.641108e6,2.642948e6,2.642951e6
25B,6194,Trial: 47,target,2.644562e6,2.645562e6,2.665597e6,2.665645e6,2.665673e6,2.667675e6,0,2.665645e6,2.668188e6,2.669316e6,2.669319e6
25B,6268,Trial: 48,target,2.670866e6,2.671866e6,2.697746e6,2.698086e6,2.698114e6,2.70016e6,0,2.698087e6,2.700837e6,2.702444e6,2.702447e6
25B,6588,Trial: 49,target,2.704291e6,2.705291e6,2.719977e6,2.72007e6,2.720105e6,2.722426e6,0,2.72007e6,2.722427e6,2.729548e6,2.72955e6
25B,6715,Trial: 50,target,2.731161e6,2.732161e6,2.750204e6,2.750593e6,2.750626e6,2.753075e6,0,2.750593e6,2.753763e6,2.756003e6,2.756006e6
25B,6842,Trial: 51,target,2.757548e6,2.758548e6,2.778986e6,2.780449e6,2.780477e6,2.783182e6,0,2.780449e6,2.783516e6,2.785156e6,2.785158e6
25B,6985,Trial: 52,target,2.792708e6,2.793708e6,2.815233e6,2.815692e6,2.815729e6,2.817616e6,0,2.815693e6,2.818619e6,2.820627e6,2.820631e6
25B,7143,Trial: 53,target,2.822097e6,2.823097e6,2.843692e6,2.845098e6,2.84513e6,2.846803e6,0,2.845098e6,2.847499e6,2.850157e6,2.85017e6
25B,7339,Trial: 54,target,2.851803e6,2.852803e6,2.8765e6,2.876789e6,2.876821e6,2.878895e6,0,2.876789e6,2.879954e6,2.887275e6,2.887277e6
25B,7460,Trial: 55,target,2.888948e6,2.889948e6,2.908455e6,2.909647e6,2.909682e6,2.912197e6,0,2.909647e6,2.912802e6,2.914499e6,2.914502e6
25B,7580,Trial: 56,target,2.916235e6,2.917235e6,2.938001e6,2.938486e6,2.938514e6,2.940578e6,0,2.938486e6,2.940907e6,2.942459e6,2.942461e6
25B,7748,Trial: 57,target,2.943856e6,2.944856e6,2.961621e6,2.96167e6,2.961704e6,2.963654e6,0,2.96167e6,2.964379e6,2.966914e6,2.966917e6
25B,7893,Trial: 58,target,2.968425e6,2.969425e6,2.987385e6,2.989541e6,2.989576e6,2.991796e6,0,2.989541e6,2.992098e6,2.995458e6,2.995464e6
25B,7996,Trial: 59,target,2.997113e6,2.998113e6,3.021055e6,3.021482e6,3.021517e6,3.023483e6,0,3.021482e6,3.024291e6,3.025689e6,3.025691e6
25B,8139,Trial: 60,target,3.027236e6,3.028236e6,3.05335e6,3.05339e6,3.053418e6,3.055369e6,0,3.05339e6,3.056025e6,3.065242e6,3.065245e6
25B,8248,Trial: 61,target,3.066866e6,3.067866e6,3.083448e6,3.085147e6,3.085179e6,3.087092e6,0,3.085147e6,3.08777e6,3.08969e6,3.089692e6
26B,156,Trial: 1,target,231422.7,232422.0,246967.1,247268.0,247295.0,249337.9,0,247268.4,250343.3,252150.9,252156.6
26B,343,Trial: 2,target,262979.9,263979.0,283557.1,283612.2,283646.0,286193.0,0,283612.6,286854.5,289765.2,289768.6
26B,461,Trial: 3,target,291501.5,292501.0,319339.2,319622.8,319658.2,321574.2,0,319623.2,322422.6,324093.6,324096.0
26B,705,Trial: 4,target,325710.7,326710.0,341396.1,341789.6,341818.0,344139.0,0,341789.9,346174.5,353013.2,353016.5
26B,866,Trial: 5,target,354782.8,355782.0,373825.0,374147.4,374180.1,376629.2,0,374147.7,377261.7,379781.5,379786.6
26B,968,Trial: 6,target,381569.7,382569.0,396625.1,396931.3,396960.0,399101.8,0,396931.6,399781.5,401084.8,401087.3
26B,1112,Trial: 7,target,402702.3,403702.0,418489.2,418881.2,418911.0,421188.0,0,418881.6,421910.3,425700.8,425703.9
26B,1227,Trial: 8,target,427454.4,428454.0,448489.2,448537.0,448572.0,450574.1,0,448537.4,451399.8,452389.8,452392.3
26B,1407,Trial: 9,target,454007.8,455007.0,478045.2,478342.9,478373.0,480387.0,0,478343.2,480892.3,484108.4,484110.9
26B,1554,Trial: 10,target,485715.1,486715.0,509783.1,510100.2,510135.0,512089.1,0,510100.6,514653.0,516533.2,516535.6
26B,1660,Trial: 11,target,518323.1,519323.0,540106.3,540439.9,540476.0,542540.0,0,540440.3,543659.5,545595.7,545598.4
26B,1776,Trial: 12,target,547278.4,548278.0,569903.1,570245.8,570277.0,572174.2,0,570246.1,572572.4,573883.3,573885.7
26B,1894,Trial: 13,target,576433.8,577433.0,595393.0,595731.7,595768.0,597988.0,0,595732.1,598620.6,600004.3,600006.8
26B,2101,Trial: 14,target,601552.8,602552.0,625494.1,625821.2,625849.0,627815.0,0,625821.5,628579.3,631546.6,631549.0
26B,2222,Trial: 15,target,633143.4,634143.0,659265.1,659580.0,659610.0,661561.1,0,659580.4,662426.9,664899.2,664902.4
26B,2361,Trial: 16,target,666685.4,667685.0,683267.1,683631.6,683661.0,685574.0,0,683631.9,686378.0,688299.3,688301.8
26B,2495,Trial: 17,target,690169.9,691169.0,709451.1,709801.4,709832.0,712471.1,0,709801.7,713107.3,716266.0,716268.5
26B,2625,Trial: 18,target,717990.9,718990.0,736504.1,737072.0,737103.0,738899.0,0,737072.4,739619.3,743097.5,743111.6
26B,2770,Trial: 19,target,744877.9,745877.0,759544.1,760056.1,760084.0,762131.0,0,760056.4,763841.5,766041.2,766045.6
26B,2941,Trial: 20,target,767595.1,768595.0,785527.1,785892.3,785925.0,787672.1,0,785892.6,788770.2,791194.1,791198.0
26B,3099,Trial: 21,target,793197.8,794197.0,808603.1,808976.4,809006.1,811124.2,0,808976.8,815802.1,817673.2,817675.7
26B,3279,Trial: 22,target,819401.0,820401.0,844911.1,845237.2,845267.0,847097.0,0,845237.7,847476.2,849672.2,849675.4
26B,3474,Trial: 23,target,851308.5,852308.0,872291.1,872324.4,872358.0,874522.0,0,872324.7,874921.3,877249.2,877263.2
26B,3635,Trial: 24,target,878846.0,879845.0,900440.1,900695.8,900729.0,902402.0,0,900696.2,903057.4,905551.8,905554.3
26B,3829,Trial: 25,target,907084.0,908084.0,933877.2,933921.0,933950.0,935996.0,0,933921.3,936503.8,939169.1,939171.6
26B,3974,Trial: 26,target,940892.9,941892.0,959268.2,959807.2,959841.0,961631.0,0,959807.6,962776.3,967624.8,967627.3
26B,4090,Trial: 27,target,969131.0,970130.0,992173.1,992965.7,992992.0,994815.1,0,992966.0,995833.1,998183.7,998187.6
26B,4213,Trial: 28,target,1.000054e6,1.001054e6,1.021216e6,1.02157e6,1.021603e6,1.023923e6,0,1.021571e6,1.024103e6,1.026209e6,1.026225e6
26B,4409,Trial: 29,target,1.028159e6,1.029159e6,1.051804e6,1.051843e6,1.051875e6,1.05416e6,0,1.051843e6,1.054382e6,1.057871e6,1.057874e6
26B,4545,Trial: 30,target,1.059466e6,1.060466e6,1.078557e6,1.07903e6,1.079066e6,1.081345e6,0,1.079031e6,1.081783e6,1.083575e6,1.083586e6
26B,4686,Trial: 31,target,1.085535e6,1.086535e6,1.108361e6,1.108536e6,1.108567e6,1.110777e6,0,1.108536e6,1.111255e6,1.113518e6,1.11352e6
26B,4878,Trial: 32,target,1.204792e6,1.205792e6,1.231239e6,1.231562e6,1.231591e6,1.233472e6,0,1.231563e6,1.234078e6,1.23774e6,1.237743e6
26B,5025,Trial: 33,target,1.239368e6,1.240368e6,1.258099e6,1.25855e6,1.258582e6,1.260737e6,0,1.25855e6,1.261182e6,1.263742e6,1.263744e6
26B,5213,Trial: 34,target,1.265388e6,1.266388e6,1.282339e6,1.282668e6,1.282703e6,1.284728e6,0,1.282668e6,1.284948e6,1.287732e6,1.287735e6
26B,5402,Trial: 35,target,1.289356e6,1.290356e6,1.307367e6,1.307737e6,1.307764e6,1.310365e6,0,1.307737e6,1.311516e6,1.314156e6,1.314159e6
26B,5626,Trial: 36,target,1.315776e6,1.316776e6,1.346908e6,1.347233e6,1.347265e6,1.349521e6,0,1.347234e6,1.350989e6,1.353669e6,1.353673e6
26B,5744,Trial: 37,target,1.355356e6,1.356356e6,1.376794e6,1.376922e6,1.376957e6,1.379662e6,0,1.376923e6,1.379772e6,1.381308e6,1.381311e6
26B,5856,Trial: 38,target,1.38306e6,1.38406e6,1.404285e6,1.40461e6,1.404638e6,1.406482e6,0,1.40461e6,1.406908e6,1.408315e6,1.408318e6
26B,5999,Trial: 39,target,1.410031e6,1.411031e6,1.428419e6,1.428812e6,1.428848e6,1.431449e6,0,1.428812e6,1.431908e6,1.434389e6,1.434401e6
26B,6118,Trial: 40,target,1.436217e6,1.437217e6,1.465722e6,1.465756e6,1.46579e6,1.467541e6,0,1.465757e6,1.46774e6,1.469388e6,1.46939e6
26B,6328,Trial: 41,target,1.472461e6,1.473461e6,1.498217e6,1.498531e6,1.498561e6,1.500448e6,0,1.498532e6,1.500858e6,1.503923e6,1.503925e6
26B,6483,Trial: 42,target,1.50552e6,1.50652e6,1.525027e6,1.525318e6,1.525352e6,1.527867e6,0,1.525318e6,1.5281e6,1.529386e6,1.52939e6
26B,6623,Trial: 43,target,1.530856e6,1.531856e6,1.551724e6,1.551922e6,1.551953e6,1.553963e6,0,1.551922e6,1.554291e6,1.556171e6,1.556176e6
26B,6767,Trial: 44,target,1.557759e6,1.558759e6,1.575031e6,1.575423e6,1.575454e6,1.577506e6,0,1.575423e6,1.577867e6,1.581082e6,1.581085e6
26B,6895,Trial: 45,target,1.582578e6,1.583578e6,1.602929e6,1.603294e6,1.603325e6,1.605215e6,0,1.603294e6,1.605433e6,1.607146e6,1.607148e6
26B,7072,Trial: 46,target,1.609115e6,1.610115e6,1.625912e6,1.626261e6,1.626296e6,1.628788e6,0,1.626262e6,1.629666e6,1.632906e6,1.632908e6
26B,7200,Trial: 47,target,1.634417e6,1.635417e6,1.661895e6,1.661938e6,1.661967e6,1.663946e6,0,1.661939e6,1.664226e6,1.66572e6,1.665726e6
26B,7329,Trial: 48,target,1.667292e6,1.668292e6,1.695169e6,1.695213e6,1.695248e6,1.697656e6,0,1.695214e6,1.697672e6,1.699721e6,1.699723e6
26B,7524,Trial: 49,target,1.701335e6,1.702335e6,1.72245e6,1.722784e6,1.722819e6,1.724694e6,0,1.722785e6,1.725145e6,1.727721e6,1.727723e6
26B,7643,Trial: 50,target,1.729256e6,1.730256e6,1.752546e6,1.75259e6,1.75262e6,1.754563e6,0,1.752591e6,1.755304e6,1.756848e6,1.756862e6
26B,7824,Trial: 51,target,1.758628e6,1.759628e6,1.77937e6,1.77941e6,1.779441e6,1.781624e6,0,1.779411e6,1.782304e6,1.784656e6,1.784659e6
26B,7981,Trial: 52,target,1.786366e6,1.787366e6,1.803698e6,1.804079e6,1.804112e6,1.806124e6,0,1.804079e6,1.8064e6,1.808504e6,1.808506e6
26B,8155,Trial: 53,target,1.810267e6,1.811267e6,1.845327e6,1.845894e6,1.845924e6,1.848029e6,0,1.845894e6,1.849384e6,1.851336e6,1.851339e6
26B,8327,Trial: 54,target,1.852816e6,1.853816e6,1.873704e6,1.874416e6,1.874445e6,1.877255e6,0,1.874416e6,1.879455e6,1.88153e6,1.881539e6
26B,8502,Trial: 55,target,1.883089e6,1.884089e6,1.905651e6,1.90594e6,1.905976e6,1.908104e6,0,1.90594e6,1.908934e6,1.910864e6,1.910866e6
26B,8673,Trial: 56,target,1.912361e6,1.913361e6,1.932613e6,1.933193e6,1.933227e6,1.935378e6,0,1.933194e6,1.936134e6,1.938079e6,1.938082e6
26B,8803,Trial: 57,target,1.939682e6,1.940682e6,1.963812e6,1.964117e6,1.964148e6,1.965922e6,0,1.964117e6,1.966711e6,1.968758e6,1.96876e6
26B,8927,Trial: 58,target,1.970372e6,1.971372e6,2.002329e6,2.002379e6,2.00241e6,2.004209e6,0,2.00238e6,2.004918e6,2.007415e6,2.007418e6
26B,9080,Trial: 59,target,2.008917e6,2.009917e6,2.026869e6,2.027198e6,2.027231e6,2.02974e6,0,2.027198e6,2.031285e6,2.035198e6,2.035201e6
26B,9250,Trial: 60,target,2.036705e6,2.037705e6,2.06278e6,2.063159e6,2.063192e6,2.065149e6,0,2.063159e6,2.066694e6,2.06871e6,2.068714e6
26B,9421,Trial: 61,target,2.070314e6,2.071314e6,2.094369e6,2.094466e6,2.094493e6,2.096371e6,0,2.094466e6,2.096854e6,2.099302e6,2.099304e6
27B,209,Trial: 1,target,776949.1,777949.0,792494.1,793111.3,793143.0,795183.1,0,793111.6,796774.9,801133.8,801136.4
27B,468,Trial: 2,target,816595.7,817595.0,837578.1,837928.5,837964.0,840128.1,0,837928.9,840239.0,845558.0,845560.0
27B,682,Trial: 3,target,847369.0,848369.0,865134.1,867300.8,867335.0,869360.0,0,867301.1,870149.6,875293.1,875295.6
27B,916,Trial: 4,target,877041.5,878041.0,912179.1,912484.9,912517.0,914623.6,0,912485.3,915429.4,917972.7,917975.2
27B,1061,Trial: 5,target,919707.1,920707.0,937659.1,938271.1,938298.0,940807.0,0,938271.5,941102.1,943853.1,943855.1
27B,1333,Trial: 6,target,948462.2,949462.0,966850.1,967326.4,967359.0,969960.0,0,967326.8,970541.7,974869.9,974872.4
27B,1758,Trial: 7,target,977434.1,978434.0,1.001489e6,1.001919e6,1.00195e6,1.003828e6,0,1.001919e6,1.004684e6,1.013957e6,1.013959e6
27B,1998,Trial: 8,target,1.021801e6,1.022801e6,1.04569e6,1.046036e6,1.046072e6,1.048357e6,0,1.046036e6,1.049925e6,1.053787e6,1.053793e6
27B,2134,Trial: 9,target,1.056293e6,1.057293e6,1.073625e6,1.07404e6,1.074073e6,1.076085e6,0,1.07404e6,1.07898e6,1.081204e6,1.081206e6
27B,2304,Trial: 10,target,1.082997e6,1.083997e6,1.105729e6,1.106198e6,1.106234e6,1.108306e6,0,1.106198e6,1.108542e6,1.11113e6,1.111136e6
27B,2459,Trial: 11,target,1.117156e6,1.118156e6,1.137898e6,1.138205e6,1.138235e6,1.140418e6,0,1.138206e6,1.141252e6,1.142571e6,1.142577e6
27B,2627,Trial: 12,target,1.144227e6,1.145227e6,1.168413e6,1.168895e6,1.168926e6,1.1707e6,0,1.168896e6,1.171467e6,1.173475e6,1.173477e6
27B,2872,Trial: 13,target,1.1752e6,1.1762e6,1.200958e6,1.201653e6,1.201688e6,1.203613e6,0,1.201654e6,1.206002e6,1.208882e6,1.208884e6
27B,3070,Trial: 14,target,1.210443e6,1.211443e6,1.233733e6,1.234461e6,1.234489e6,1.236432e6,0,1.234462e6,1.236922e6,1.239651e6,1.239653e6
27B,3241,Trial: 15,target,1.241333e6,1.242333e6,1.272711e6,1.272757e6,1.27279e6,1.274589e6,0,1.272757e6,1.275562e6,1.278977e6,1.27898e6
27B,3384,Trial: 16,target,1.280513e6,1.281513e6,1.300765e6,1.301179e6,1.301211e6,1.303362e6,0,1.301179e6,1.303626e6,1.305633e6,1.305635e6
27B,3536,Trial: 17,target,1.307217e6,1.308217e6,1.32626e6,1.326648e6,1.326682e6,1.329131e6,0,1.326648e6,1.32933e6,1.331737e6,1.331739e6
27B,3711,Trial: 18,target,1.333486e6,1.334486e6,1.361323e6,1.361724e6,1.361754e6,1.36369e6,0,1.361725e6,1.364954e6,1.367889e6,1.367891e6
27B,4039,Trial: 19,target,1.370298e6,1.371298e6,1.385984e6,1.386376e6,1.386404e6,1.388725e6,0,1.386377e6,1.389786e6,1.398402e6,1.398421e6
27B,4366,Trial: 20,target,1.400037e6,1.401037e6,1.423979e6,1.424389e6,1.424416e6,1.426382e6,0,1.424389e6,1.42773e6,1.434273e6,1.434281e6
27B,4577,Trial: 21,target,1.435864e6,1.436864e6,1.453875e6,1.454244e6,1.454277e6,1.456878e6,0,1.454245e6,1.457801e6,1.460889e6,1.460891e6
27B,4719,Trial: 22,target,1.462751e6,1.463751e6,1.485276e6,1.486002e6,1.486038e6,1.487935e6,0,1.486002e6,1.488359e6,1.490239e6,1.490241e6
